IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.7,,,0.2,,1.4,0.7 [0.2 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,COM,Comoros,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.7,,,0.3,,1.3,0.7 [0.3 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.7,,,0.3,,1.3,0.7 [0.3 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,NER,Niger,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.7,,,0.3,,1.3,0.7 [0.3 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.7,,,0.4,,1.4,0.7 [0.4 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.7,,,0.5,,1.3,0.7 [0.5 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.7,,,1.1,,2.3,0.7 [1.1 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.4,,1.1,0.8 [0.4 – 1.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.8,,,0.4,,1.4,0.8 [0.4 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.5,,1.1,0.8 [0.5 – 1.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.5,,1.2,0.8 [0.5 – 1.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.5,,1.2,0.8 [0.5 – 1.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.8,,,0.5,,1.3,0.8 [0.5 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.8,,,0.5,,1.3,0.8 [0.5 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.5,,1,0.8 [0.5 – 1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.7,,1.2,0.8 [0.7 – 1.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,0.7,,1.2,0.8 [0.7 – 1.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.8,,,0.7,,2,0.8 [0.7 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.8,,,0.8,,2.1,0.8 [0.8 – 2.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.8,,,2.2,,4.4,0.8 [2.2 – 4.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,0.9,,,0.2,,1.9,0.9 [0.2 – 1.9],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.9,,,0.5,,1.1,0.9 [0.5 – 1.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.9,,,0.5,,1.3,0.9 [0.5 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.6,,1.5,0.9 [0.6 – 1.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.7,,1.6,0.9 [0.7 – 1.6],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,0.9,,,0.8,,1.4,0.9 [0.8 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1,,,0.3,,2,1 [0.3 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1,,,0.4,,1.8,1 [0.4 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1,,,0.5,,1.5,1 [0.5 – 1.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.6,,1.4,1 [0.6 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.6,,1.4,1 [0.6 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.7,,1.3,1 [0.7 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,TGO,Togo,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.7,,1.4,1 [0.7 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.9,,1.4,1 [0.9 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.1,,,0.5,,1.8,1.1 [0.5 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,0.8,,1.3,1.1 [0.8 – 1.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,0.8,,1.4,1.1 [0.8 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,BEN,Benin,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,0.8,,1.5,1.1 [0.8 – 1.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,0.8,,1.5,1.1 [0.8 – 1.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.1,,,1,,1.7,1.1 [1 – 1.7],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.1,,,1.4,,2.1,1.1 [1.4 – 2.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,NER,Niger,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.2,,,0.5,,2.2,1.2 [0.5 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,COM,Comoros,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.2,,,0.6,,2.2,1.2 [0.6 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.2,,,0.7,,2.4,1.2 [0.7 – 2.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.2,,,0.8,,1.5,1.2 [0.8 – 1.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.2,,,0.9,,1.4,1.2 [0.9 – 1.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.2,,,0.9,,2.3,1.2 [0.9 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,MLI,Mali,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.3,,,0.7,,2,1.3 [0.7 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,0.9,,1.6,1.3 [0.9 – 1.6],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.3,,,1.2,,3.4,1.3 [1.2 – 3.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,TCD,Chad,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,0.7,,2.2,1.4 [0.7 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.4,,,0.7,,2.5,1.4 [0.7 – 2.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,0.9,,2.2,1.4 [0.9 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.4,,,0.9,,2,1.4 [0.9 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,1,,1.7,1.4 [1 – 1.7],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.4,,,1.1,,2.4,1.4 [1.1 – 2.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.5,,,1,,2.1,1.5 [1 – 2.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.5,,,1.1,,1.8,1.5 [1.1 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.5,,,1.1,,1.8,1.5 [1.1 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,HND,Honduras,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.5,,,1.1,,1.9,1.5 [1.1 – 1.9],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.5,,,1.7,,2.6,1.5 [1.7 – 2.6],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.6,,,1,,2.6,1.6 [1 – 2.6],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,1.1,,1.8,1.6 [1.1 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.6,,,1.1,,2.2,1.6 [1.1 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,1.2,,1.9,1.6 [1.2 – 1.9],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.6,,,1.4,,2.3,1.6 [1.4 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,1.1,,1.8,1.7 [1.1 – 1.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,1.2,,2,1.7 [1.2 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,1.2,,2,1.7 [1.2 – 2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.7,,,1.3,,2.3,1.7 [1.3 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.7,,,1.6,,2.4,1.7 [1.6 – 2.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.8,,,0.6,,3.2,1.8 [0.6 – 3.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,1.8,,,1.3,,2.5,1.8 [1.3 – 2.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,1.4,,2.1,1.8 [1.4 – 2.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.8,,,1.5,,2.4,1.8 [1.5 – 2.4],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.9,,,0.8,,3,1.9 [0.8 – 3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,1.9,,,1.1,,2.3,1.9 [1.1 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.9,,,1.4,,2.2,1.9 [1.4 – 2.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,ISR,Israel,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.9,,,1.5,,2.3,1.9 [1.5 – 2.3],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016-2018,true,Sex,Female,FMLE,,,,,,,,,,1.9,,,1.5,,2.5,1.9 [1.5 – 2.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,10,,,8.6,,12.2,10 [8.6 – 12.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,10.1,,,7.7,,11.1,10.1 [7.7 – 11.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,GRC,Greece,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,10.2,,,9,,12.6,10.2 [9 – 12.6],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,10.3,,,17,,22.1,10.3 [17 – 22.1],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,10.3,,,9.4,,12.5,10.3 [9.4 – 12.5],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,10.5,,,8.8,,11.8,10.5 [8.8 – 11.8],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016-2018,true,Sex,Both sexes,BTSX,,,,,,,,,,10.6,,,11.3,,15.2,10.6 [11.3 – 15.2],,,EN,2020-05-15T22:00:00.000Z
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016-2018,true,Sex,Male,MLE,,,,,,,,,,10.6,,,8.5,,12.8,10.6 [8.5 – 12.8],,,EN,2020-05-15T22:00:00.000Z
