IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"MICS 2011. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2010. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2005. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2012. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"MIDHS 2010. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2009. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2003-04. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2012-13. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,PER,Peru,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"Continuous DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"MICS 2006. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2009-10. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"MICS 2011. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2010-2017,true,,,,,,,,,,,,,3,,,,,,3,,"DHS 2013. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,TCD,Chad,Year,2010-2017,true,,,,,,,,,,,,,30,,,,,,30,,"DHS 2014-15. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"ENDEMAIN 2004. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"DHS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"MICS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"MICS 2016. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"MICS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010-2017,true,,,,,,,,,,,,,4,,,,,,4,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,GHA,Ghana,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"DHS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"MICS 2011. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"MICS 2010. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010-2017,true,,,,,,,,,,,,,5,,,,,,5,,"DHS 2015-16. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"MICS 2010. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"ENS/MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2012. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2007. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2013-14. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2010-2017,true,,,,,,,,,,,,,6,,,,,,6,,"DHS 2013-14. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,COG,Congo,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"MICS 2014-15. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"MICS 2011. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"MICS 2016. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"NFHS 2015-16. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"DHS 2016. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2010-2017,true,,,,,,,,,,,,,7,,,,,,7,,"MICS 2013. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2010-2017,true,,,,,,,,,,,,,8,,,,,,8,,"DHS 2015-16. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2010-2017,true,,,,,,,,,,,,,8,,,,,,8,,"DHS 2011-12. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2010-2017,true,,,,,,,,,,,,,8,,,,,,8,,"MICS 2014. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2010-2017,true,,,,,,,,,,,,,8,,,,,,8,,"MICS 2006. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2011. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2013. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"MICS 2011-12. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2013. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"Continuous DHS 2015. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"SHHS 2010. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union by age 15 (%),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010-2017,true,,,,,,,,,,,,,9,,,,,,9,,"DHS 2013. Source: UNICEF global databases, 2018, based on Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS) and other nationally representative surveys.",EN,2018-04-08T22:00:00.000Z
